Stimulus,TargetScore,features,params,p_values,params_significant,Cluster,Time Period,Frequency,Estimator_x,Estimator_y,SHAP_value
Haiku,Originality,"CL4_(5, 10)_alpha",0.2681758178635183,0.019592976660843,0.2681758178635183,CL4,"(5, 10)",alpha,Linear,LightGBM,-0.005141880758624879
Haiku,Creativity,"CL4_(5, 10)_alpha",0.2265780224508039,0.0476161657382318,0.2265780224508039,CL4,"(5, 10)",alpha,Linear,LightGBM,-2.3183249246203675e-05
Senryu,Aesthetic_Appeal,"CL4_(5, 10)_alpha",0.0719418961135851,0.538681837119904,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.015897101995988195
Senryu,Vivid_Imagery,"CL4_(5, 10)_alpha",-0.0057825644259782,0.9601542302611284,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.0
Senryu,Moved,"CL4_(5, 10)_alpha",0.0711216893499789,0.2915781845485401,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.00016509079505714735
Senryu,Originality,"CL4_(5, 10)_alpha",0.0976888977506154,0.147579048507816,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.00012816527687817066
Senryu,Creativity,"CL4_(5, 10)_alpha",0.0868533935393706,0.4542867816724959,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.0011327490960958218
Control,Aesthetic_Appeal,"CL4_(5, 10)_alpha",0.176731253352686,0.0173617745164695,0.176731253352686,CL4,"(5, 10)",alpha,Linear,LightGBM,-0.00834884895124117
Control,Vivid_Imagery,"CL4_(5, 10)_alpha",0.1107876375977674,0.13188874626305,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.0006701883188100638
Control,Moved,"CL4_(5, 10)_alpha",0.1810673566471272,0.0172313867022153,0.1810673566471272,CL4,"(5, 10)",alpha,Linear,LightGBM,-0.003834819696914762
Control,Originality,"CL4_(5, 10)_alpha",0.1541725746929382,0.0406055668634047,0.1541725746929382,CL4,"(5, 10)",alpha,Linear,LightGBM,1.4170004830305431e-05
Control,Creativity,"CL4_(5, 10)_alpha",0.3263421131612931,0.0138743727412027,0.3263421131612931,CL4,"(5, 10)",alpha,Linear,LightGBM,0.0001678585987088164
Haiku,Aesthetic_Appeal,"CL4_(5, 10)_beta",0.1160756543956563,0.2495452193789944,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,0.02809510790868204
Haiku,Vivid_Imagery,"CL4_(5, 10)_beta",0.0331670019462033,0.7448798169389024,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,0.07160802269805776
Haiku,Moved,"CL4_(5, 10)_beta",-0.194009297726057,0.2664517589285726,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,8.576600802378955e-05
Haiku,Originality,"CL4_(5, 10)_beta",0.1289042581961143,0.4597116606300645,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,-0.04521217518333985
Haiku,Creativity,"CL4_(5, 10)_beta",0.2504816417356813,0.1538873219084071,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,-0.006468331689712809
Senryu,Aesthetic_Appeal,"CL4_(5, 10)_beta",0.1281207509010568,0.4799391452190511,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,0.015689417044886307
Senryu,Vivid_Imagery,"CL4_(5, 10)_beta",0.0148155864610546,0.93566446305193,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,-0.002491937603760202
Senryu,Moved,"CL4_(5, 10)_beta",-0.0649338235683101,0.5359293270233452,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,5.0450998118589495e-05
Senryu,Originality,"CL4_(5, 10)_beta",0.0768385595694919,0.4649658811559019,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,-0.0001561980361479568
Senryu,Creativity,"CL4_(5, 10)_beta",-0.0518416957194364,0.7745281683428814,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,-0.0006377479054714572
Control,Aesthetic_Appeal,"CL4_(5, 10)_beta",0.0512736766478507,0.6500745373426576,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,0.011636262561173786
Control,Vivid_Imagery,"CL4_(5, 10)_beta",0.0251977281366241,0.8219128780843223,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,0.00047172069963876887
Control,Moved,"CL4_(5, 10)_beta",0.1256997137182404,0.27702083565512,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,0.005455438774137291
Control,Originality,"CL4_(5, 10)_beta",-0.1159485241943681,0.3123913600688804,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,-0.005024018255705708
Control,Creativity,"CL4_(5, 10)_beta",0.0495096623273045,0.8037688933418821,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,0.0005859391555739468
Haiku,Aesthetic_Appeal,"CL4_(5, 10)_delta",-0.0958071182294263,0.0705690992712777,0.0,CL4,"(5, 10)",delta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL4_(5, 10)_delta",-0.1280943859090343,0.0164414937804073,-0.1280943859090343,CL4,"(5, 10)",delta,Linear,LightGBM,0.017650118023113368
Haiku,Moved,"CL4_(5, 10)_delta",-0.2131508904330431,0.0228959266594643,-0.2131508904330431,CL4,"(5, 10)",delta,Linear,LightGBM,0.00033672429083837465
Haiku,Originality,"CL4_(5, 10)_delta",-0.2738880375714833,0.0031100624991659,-0.2738880375714833,CL4,"(5, 10)",delta,Linear,LightGBM,0.0038309785461181417
Haiku,Creativity,"CL4_(5, 10)_delta",-0.2809330495899617,0.0022738216831816,-0.2809330495899617,CL4,"(5, 10)",delta,Linear,LightGBM,-0.0004547165686694189
Senryu,Aesthetic_Appeal,"CL4_(5, 10)_delta",-0.2553992907315635,0.0042117405974748,-0.2553992907315635,CL4,"(5, 10)",delta,Linear,LightGBM,0.009376639445139463
Senryu,Vivid_Imagery,"CL4_(5, 10)_delta",-0.1497412244248789,0.0918917036242624,0.0,CL4,"(5, 10)",delta,Linear,LightGBM,0.0
Senryu,Moved,"CL4_(5, 10)_delta",-0.0511537072634941,0.3148044078738526,0.0,CL4,"(5, 10)",delta,Linear,LightGBM,0.0001681087324679971
Senryu,Originality,"CL4_(5, 10)_delta",-0.081105070938957,0.111779327002323,0.0,CL4,"(5, 10)",delta,Linear,LightGBM,0.0005546917451695807
Senryu,Creativity,"CL4_(5, 10)_delta",-0.0508703789556773,0.5686962255488861,0.0,CL4,"(5, 10)",delta,Linear,LightGBM,-0.00018964228039952102
Control,Aesthetic_Appeal,"CL4_(5, 10)_delta",-0.0465236550373986,0.4015274861141099,0.0,CL4,"(5, 10)",delta,Linear,LightGBM,0.003648577724812237
Control,Vivid_Imagery,"CL4_(5, 10)_delta",-0.0221447556763556,0.6810774389831926,0.0,CL4,"(5, 10)",delta,Linear,LightGBM,0.00012483074808066575
Control,Moved,"CL4_(5, 10)_delta",-0.0811530498064556,0.155022410298247,0.0,CL4,"(5, 10)",delta,Linear,LightGBM,-0.0011313542562793625
Control,Originality,"CL4_(5, 10)_delta",-0.1203634194809444,0.0320949573255268,-0.1203634194809444,CL4,"(5, 10)",delta,Linear,LightGBM,-0.0003509088819489706
Control,Creativity,"CL4_(5, 10)_delta",-0.2682057460599572,0.0099184633744027,-0.2682057460599572,CL4,"(5, 10)",delta,Linear,LightGBM,0.00021670037647251322
Haiku,Aesthetic_Appeal,"CL4_(5, 10)_lower gamma",-0.169266502804179,0.0501532652329564,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.00032693548238126247
Haiku,Vivid_Imagery,"CL4_(5, 10)_lower gamma",-0.052668926120672,0.5465675216012507,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.06547155894897841
Haiku,Moved,"CL4_(5, 10)_lower gamma",-0.1733594192200254,0.248262719931634,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.0012469461716214658
Haiku,Originality,"CL4_(5, 10)_lower gamma",-0.4856439083688127,0.0015790829247977,-0.4856439083688127,CL4,"(5, 10)",lower gamma,Linear,LightGBM,-0.008719051553181171
Haiku,Creativity,"CL4_(5, 10)_lower gamma",-0.4395355254042972,0.0041083154974039,-0.4395355254042972,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.001398154378299019
Senryu,Aesthetic_Appeal,"CL4_(5, 10)_lower gamma",-0.1876891984806475,0.2375033937910127,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.0009960734687307622
Senryu,Vivid_Imagery,"CL4_(5, 10)_lower gamma",-0.1009992165646041,0.5226289084798252,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.00013341746265708494
Senryu,Moved,"CL4_(5, 10)_lower gamma",-0.0280352555818626,0.7577038817967938,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.00011737456487604944
Senryu,Originality,"CL4_(5, 10)_lower gamma",-0.0255757167506623,0.7789985475900405,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.0014690044531312676
Senryu,Creativity,"CL4_(5, 10)_lower gamma",0.0321605579395654,0.8439358166593056,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.0022999741709823856
Control,Aesthetic_Appeal,"CL4_(5, 10)_lower gamma",0.1104930935997396,0.2254185424472281,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.01923338566809034
Control,Vivid_Imagery,"CL4_(5, 10)_lower gamma",0.0640911249431998,0.4781960926798964,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.0005452317701804815
Control,Moved,"CL4_(5, 10)_lower gamma",-0.1065321503140827,0.2554925797512373,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.0021755931256357683
Control,Originality,"CL4_(5, 10)_lower gamma",-0.096804760629695,0.3026092522637656,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,5.6684587594501066e-05
Control,Creativity,"CL4_(5, 10)_lower gamma",-0.1497405099497377,0.3480047621587386,0.0,CL4,"(5, 10)",lower gamma,Linear,LightGBM,0.00433268733686333
Haiku,Aesthetic_Appeal,"CL4_(5, 10)_theta",0.0566967544654784,0.3482672874078438,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,-0.0007647796948157725
Haiku,Vivid_Imagery,"CL4_(5, 10)_theta",0.0919405732440612,0.1314060692550272,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,0.027275464179577203
Haiku,Moved,"CL4_(5, 10)_theta",0.0171881819246148,0.8703481842282668,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,0.0014874539638041523
Haiku,Originality,"CL4_(5, 10)_theta",0.1568263671482224,0.1383478813027977,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,0.006757066365708162
Haiku,Creativity,"CL4_(5, 10)_theta",0.0769412271676034,0.4646692288582085,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,-0.0028961074394188895
Senryu,Aesthetic_Appeal,"CL4_(5, 10)_theta",0.1104067877284671,0.2793627049932425,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,0.010289360139055737
Senryu,Vivid_Imagery,"CL4_(5, 10)_theta",0.1333496311542362,0.1880613287726285,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,-7.209941717363242e-05
Senryu,Moved,"CL4_(5, 10)_theta",-0.079436061063279,0.1739018248491922,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,0.00028725152233368144
Senryu,Originality,"CL4_(5, 10)_theta",-0.0925657915610923,0.1138444071573533,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,0.00013876832169729445
Senryu,Creativity,"CL4_(5, 10)_theta",-0.1888356712706663,0.0591202807452636,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,1.355229448467608e-05
Control,Aesthetic_Appeal,"CL4_(5, 10)_theta",-0.1422125194430106,0.0427267557452796,-0.1422125194430106,CL4,"(5, 10)",theta,Linear,LightGBM,0.006487545182588548
Control,Vivid_Imagery,"CL4_(5, 10)_theta",-0.0401750868740462,0.5609514873212946,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,-0.00032790805878087477
Control,Moved,"CL4_(5, 10)_theta",-0.1044216013814434,0.1430648508828851,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,0.002223016957734783
Control,Originality,"CL4_(5, 10)_theta",-0.1204499949209599,0.0899721203264595,0.0,CL4,"(5, 10)",theta,Linear,LightGBM,0.0
Control,Creativity,"CL4_(5, 10)_theta",-0.3410103753358775,0.0062203794626359,-0.3410103753358775,CL4,"(5, 10)",theta,Linear,LightGBM,-0.0001698682612189818
Haiku,Aesthetic_Appeal,"CL5_(-4, 0)_alpha",-0.2445502760975785,0.0034737256996724,-0.2445502760975785,CL5,"(-4, 0)",alpha,Linear,LightGBM,1.1107055472967012e-05
Haiku,Vivid_Imagery,"CL5_(-4, 0)_alpha",-0.1912679710598817,0.0235734844879315,-0.1912679710598817,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.04040042386993374
Haiku,Moved,"CL5_(-4, 0)_alpha",-0.4895970937248169,0.0008088328833192,-0.4895970937248169,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.002062327639843298
Haiku,Originality,"CL5_(-4, 0)_alpha",-0.2531759410160196,0.0841452642689855,0.0,CL5,"(-4, 0)",alpha,Linear,LightGBM,-0.004252833965946775
Haiku,Creativity,"CL5_(-4, 0)_alpha",-0.3065839774319224,0.03378535658835,-0.3065839774319224,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL5_(-4, 0)_alpha",-0.3165834074149023,0.0367890897700282,-0.3165834074149023,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.017827622332910027
Senryu,Vivid_Imagery,"CL5_(-4, 0)_alpha",-0.3269050736363877,0.0303180437440204,-0.3269050736363877,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.0009604877738103857
Senryu,Moved,"CL5_(-4, 0)_alpha",-0.2729999653662507,0.0017888386748157,-0.2729999653662507,CL5,"(-4, 0)",alpha,Linear,LightGBM,-7.086661652589728e-05
Senryu,Originality,"CL5_(-4, 0)_alpha",-0.1019436994960591,0.2437480536047571,0.0,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.000668489305812518
Senryu,Creativity,"CL5_(-4, 0)_alpha",-0.1685838118631805,0.2634082081742666,0.0,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.00012512902722081499
Control,Aesthetic_Appeal,"CL5_(-4, 0)_alpha",-0.0163163625529925,0.8505109884184534,0.0,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.00350350484014868
Control,Vivid_Imagery,"CL5_(-4, 0)_alpha",-0.1095469147973207,0.2013272449837794,0.0,CL5,"(-4, 0)",alpha,Linear,LightGBM,-0.00014899601172391
Control,Moved,"CL5_(-4, 0)_alpha",-0.1922735047305528,0.0300870793858018,-0.1922735047305528,CL5,"(-4, 0)",alpha,Linear,LightGBM,-0.0002014789678110195
Control,Originality,"CL5_(-4, 0)_alpha",-0.0338723484679244,0.6992935119422795,0.0,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.0
Control,Creativity,"CL5_(-4, 0)_alpha",0.0745441295095575,0.6219918214382274,0.0,CL5,"(-4, 0)",alpha,Linear,LightGBM,0.0005347830594571153
Haiku,Aesthetic_Appeal,"CL5_(-4, 0)_beta",0.1615138193115725,0.0997824614967121,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,0.017213777585395936
Haiku,Vivid_Imagery,"CL5_(-4, 0)_beta",0.3089086061989261,0.0019172506693126,0.3089086061989261,CL5,"(-4, 0)",beta,Linear,LightGBM,0.06829462631820225
Haiku,Moved,"CL5_(-4, 0)_beta",0.3344296073855791,0.0514494744538923,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,-0.0041313653045591085
Haiku,Originality,"CL5_(-4, 0)_beta",-0.0246505344848182,0.8858562890752171,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,0.011491836509266553
Haiku,Creativity,"CL5_(-4, 0)_beta",0.0287166772818292,0.866022570437281,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,0.008634414054889704
Senryu,Aesthetic_Appeal,"CL5_(-4, 0)_beta",0.0577653226314437,0.7326154980606331,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,-0.0407572634817566
Senryu,Vivid_Imagery,"CL5_(-4, 0)_beta",0.038283781528255,0.8202744356724347,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,0.0074524455285548815
Senryu,Moved,"CL5_(-4, 0)_beta",0.0571321365386313,0.554911912822093,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,4.885331945411498e-05
Senryu,Originality,"CL5_(-4, 0)_beta",-0.0148541462379306,0.8782770438387116,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,0.002283681193013643
Senryu,Creativity,"CL5_(-4, 0)_beta",-0.1612341144610024,0.3351677313960929,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,0.007320348347523415
Control,Aesthetic_Appeal,"CL5_(-4, 0)_beta",0.0749394117008279,0.4440911635867905,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,-0.022103570811579487
Control,Vivid_Imagery,"CL5_(-4, 0)_beta",0.0823968334799927,0.395938737461308,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,-0.00013939222681357902
Control,Moved,"CL5_(-4, 0)_beta",0.1259768784885338,0.2072009500287022,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,2.679420495179872e-05
Control,Originality,"CL5_(-4, 0)_beta",-0.0640468995094378,0.5186795455996385,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,-0.00022548041279764263
Control,Creativity,"CL5_(-4, 0)_beta",0.0738136738938657,0.6686092453633764,0.0,CL5,"(-4, 0)",beta,Linear,LightGBM,-0.0023238473209501536
Haiku,Aesthetic_Appeal,"CL5_(-4, 0)_delta",0.1035781154351124,0.0927857189423449,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,-0.0004894333560227134
Haiku,Vivid_Imagery,"CL5_(-4, 0)_delta",0.0209229550935119,0.737343994738541,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,0.01728641661294836
Haiku,Moved,"CL5_(-4, 0)_delta",0.1089004688946071,0.305876420992072,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,0.00020274945070346143
Haiku,Originality,"CL5_(-4, 0)_delta",0.1120229170567054,0.2944573650140164,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,0.0019529550884165234
Haiku,Creativity,"CL5_(-4, 0)_delta",0.1494889013566277,0.1635944840877241,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,6.329682257165806e-07
Senryu,Aesthetic_Appeal,"CL5_(-4, 0)_delta",0.1908350968799283,0.0723452386083047,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,0.007659814383563543
Senryu,Vivid_Imagery,"CL5_(-4, 0)_delta",-0.0319304501770372,0.7604009794840557,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,0.0
Senryu,Moved,"CL5_(-4, 0)_delta",-0.0017561674494467,0.9767447747333056,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,0.00016523306892917783
Senryu,Originality,"CL5_(-4, 0)_delta",-0.0749765303315157,0.2157685862838451,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,0.00021612442824111178
Senryu,Creativity,"CL5_(-4, 0)_delta",-0.1220396220920444,0.230658922834567,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,-3.1088550244980525e-05
Control,Aesthetic_Appeal,"CL5_(-4, 0)_delta",0.0777497572829898,0.2508334398157781,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,0.01899532628190334
Control,Vivid_Imagery,"CL5_(-4, 0)_delta",0.0587466593798847,0.3787494864186398,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,-0.00019481734580505068
Control,Moved,"CL5_(-4, 0)_delta",0.1110873270812822,0.1041180522211566,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,0.004584157967241315
Control,Originality,"CL5_(-4, 0)_delta",0.1394238038618038,0.041091234259206,0.1394238038618038,CL5,"(-4, 0)",delta,Linear,LightGBM,0.0015744484022573587
Control,Creativity,"CL5_(-4, 0)_delta",0.157535876488961,0.1985866341494326,0.0,CL5,"(-4, 0)",delta,Linear,LightGBM,-0.0009994334213528427
Haiku,Aesthetic_Appeal,"CL5_(-4, 0)_lower gamma",-0.0967922888577456,0.2731753625820718,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,0.0012989599080800763
Haiku,Vivid_Imagery,"CL5_(-4, 0)_lower gamma",-0.1179565963589928,0.1878111946888474,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,0.02821698065830631
Haiku,Moved,"CL5_(-4, 0)_lower gamma",-0.2748677389194777,0.0708026239134184,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,-0.005575692448634978
Haiku,Originality,"CL5_(-4, 0)_lower gamma",0.1518607049242298,0.3275047202011018,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,0.015083776754649437
Haiku,Creativity,"CL5_(-4, 0)_lower gamma",-0.030247902708633,0.8430647092819986,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,-0.010905970318285692
Senryu,Aesthetic_Appeal,"CL5_(-4, 0)_lower gamma",-0.2538696985839546,0.0897516108205898,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,0.020601948102065032
Senryu,Vivid_Imagery,"CL5_(-4, 0)_lower gamma",-0.2127493013171435,0.1602387720935756,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,0.0017444295434761326
Senryu,Moved,"CL5_(-4, 0)_lower gamma",-0.0509327054481436,0.5564796233824443,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,-0.00017326631529523937
Senryu,Originality,"CL5_(-4, 0)_lower gamma",0.0867336558003065,0.3174909480552905,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,0.00010479298604787289
Senryu,Creativity,"CL5_(-4, 0)_lower gamma",0.1362778500786952,0.3625816168562522,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,4.9931399367556176e-05
Control,Aesthetic_Appeal,"CL5_(-4, 0)_lower gamma",-0.0296743835109826,0.730575504139779,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,-0.0001935555806314221
Control,Vivid_Imagery,"CL5_(-4, 0)_lower gamma",0.0125679599291848,0.8823304220702182,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,5.142115601897991e-05
Control,Moved,"CL5_(-4, 0)_lower gamma",-0.004917309574371,0.9550151035852515,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,0.0003773572006008032
Control,Originality,"CL5_(-4, 0)_lower gamma",0.1328343642765031,0.1264885949996634,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,0.00013671959479743867
Control,Creativity,"CL5_(-4, 0)_lower gamma",0.0376006159113525,0.7989874321266464,0.0,CL5,"(-4, 0)",lower gamma,Linear,LightGBM,0.000412749657575138
Haiku,Aesthetic_Appeal,"CL5_(-4, 0)_theta",0.0052840951276406,0.9438887501975072,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL5_(-4, 0)_theta",0.0463544382157583,0.541296463130933,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,0.02627360710236324
Haiku,Moved,"CL5_(-4, 0)_theta",0.0416585437411925,0.7467113330279845,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,0.00043381120861902807
Haiku,Originality,"CL5_(-4, 0)_theta",0.0635474029785318,0.6233033041691658,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,0.00047584675617351387
Haiku,Creativity,"CL5_(-4, 0)_theta",0.0615643722032651,0.635320210576852,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL5_(-4, 0)_theta",-0.0648815723083202,0.5242947895624992,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,0.009242499180923154
Senryu,Vivid_Imagery,"CL5_(-4, 0)_theta",0.0484943756705061,0.6284677957060492,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,8.851189445240753e-05
Senryu,Moved,"CL5_(-4, 0)_theta",-0.0024271908774239,0.966881013057826,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,-2.3785769685909453e-05
Senryu,Originality,"CL5_(-4, 0)_theta",-0.0229419501023194,0.6953865095447929,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,8.873055167722971e-05
Senryu,Creativity,"CL5_(-4, 0)_theta",-0.0090289415091343,0.9270761470943024,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,-4.347614410647139e-05
Control,Aesthetic_Appeal,"CL5_(-4, 0)_theta",-0.019858599779344,0.7582244482919009,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,0.0019266911952692412
Control,Vivid_Imagery,"CL5_(-4, 0)_theta",-0.0448282239518612,0.479331386106506,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,3.0602906859225364e-05
Control,Moved,"CL5_(-4, 0)_theta",-0.0207771178298997,0.7509799908779959,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,-1.276823357471645e-05
Control,Originality,"CL5_(-4, 0)_theta",-0.1473308000241762,0.0239994995127757,-0.1473308000241762,CL5,"(-4, 0)",theta,Linear,LightGBM,0.0
Control,Creativity,"CL5_(-4, 0)_theta",-0.2097985187124876,0.064493525020997,0.0,CL5,"(-4, 0)",theta,Linear,LightGBM,7.81584554701125e-05
Haiku,Aesthetic_Appeal,"CL5_(0, 5)_alpha",-0.3003340938440067,0.0002099241709517,-0.3003340938440067,CL5,"(0, 5)",alpha,Linear,LightGBM,0.0040227819248726746
Haiku,Vivid_Imagery,"CL5_(0, 5)_alpha",-0.232927833477413,0.0043506584117246,-0.232927833477413,CL5,"(0, 5)",alpha,Linear,LightGBM,0.06682255684608097
Haiku,Moved,"CL5_(0, 5)_alpha",-0.5151713113829645,0.0002688517586146,-0.5151713113829645,CL5,"(0, 5)",alpha,Linear,LightGBM,-0.0033882873292266132
Haiku,Originality,"CL5_(0, 5)_alpha",-0.2749887225294822,0.0516344921562229,0.0,CL5,"(0, 5)",alpha,Linear,LightGBM,0.0022307707885124506
Haiku,Creativity,"CL5_(0, 5)_alpha",-0.4369138604117477,0.001771260388773,-0.4369138604117477,CL5,"(0, 5)",alpha,Linear,LightGBM,-0.0008676914709816271
Senryu,Aesthetic_Appeal,"CL5_(0, 5)_alpha",-0.3767666980500863,0.0095199483615523,-0.3767666980500863,CL5,"(0, 5)",alpha,Linear,LightGBM,0.002385721331774878
Senryu,Vivid_Imagery,"CL5_(0, 5)_alpha",-0.3218149013579438,0.02785287271659,-0.3218149013579438,CL5,"(0, 5)",alpha,Linear,LightGBM,0.0010490250633441358
Senryu,Moved,"CL5_(0, 5)_alpha",-0.2596238898763455,0.0022749583991759,-0.2596238898763455,CL5,"(0, 5)",alpha,Linear,LightGBM,0.0003591964716745825
Senryu,Originality,"CL5_(0, 5)_alpha",-0.2157392370137986,0.0111273365287731,-0.2157392370137986,CL5,"(0, 5)",alpha,Linear,LightGBM,-0.0009778258228260437
